text,negative,neutral,positive,anger,joy,optimism,sadness
"The latest commentary from @CeteraIM discusses the war in Ukraine's impact on global growth, energy and the Fed. Click here to read more:  #Ukraine #Russia https://t.co/eCouFdto8m https://t.co/wPO5yZcyDZ",0.1085963025689125,0.8341661691665649,0.05723749101161957,0.09747936576604843,0.28093859553337097,0.5134468078613281,0.10813523083925247
"This is called putting money where your mouth is - and I'm all for it!!!
#StandWithUkraine #SlavaUkraini 🇺🇦🌻 https://t.co/RhaoWiLOoc",0.026187743991613388,0.3045232594013214,0.6692889332771301,0.11682955920696259,0.2181708812713623,0.6329282522201538,0.03207121789455414
"#Ukraine #Russia #UkraineRussianWar #ДаПобеде #Z 

Support to the Armed Forces of Russia from #Tula - the city of gunsmiths! Thanks for the material to the military officers of the Russian Spring! #РусскаяВеснаZ 
🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺 https://t.co/la22yIGQQh",0.01715897023677826,0.2649529278278351,0.7178880572319031,0.1766783595085144,0.6495765447616577,0.13503380119800568,0.0387113057076931
"A #Ukrainian soldier rescued a baby. This child is lucky, it is alive. But other 28 children were killed by #Russian troops. https://t.co/cCBaTJ7cvi",0.5300326943397522,0.38418975472450256,0.08577758073806763,0.0497942715883255,0.053738195449113846,0.08959314972162247,0.8068743348121643
"@maddiepyper Hi! You're from PFC, right? My best follows on #ukraine:
up2minute list: https://t.co/Zq4sNAOS6r
@mhmck for focused (have followed since'14) analysis&amp;.@strategywoman for a woman's voice from Kyiv
#yourart4ukraine for inspo
#StandWithUkraine️ #CloseTheSky  #NoFlyZone",0.01154405064880848,0.4703250229358673,0.5181309580802917,0.08191026747226715,0.5062533020973206,0.32654571533203125,0.08529070019721985
❗️Samsung suspends the supply of phones and chips to the #Russian Federation,0.4740126132965088,0.508105993270874,0.017881399020552635,0.8120439648628235,0.012295794673264027,0.023314623162150383,0.15234564244747162
"🇷🇺 #Russian stocks are ""uninvestable"" following the invasion of 🇺🇦 Ukraine and will be removed from indexes at MSCI and FTSE Russell. Advisory committees, asset managers and exchanges were among those consulted by the index providers.
https://t.co/9FvMNj7BUN",0.7915357947349548,0.19951796531677246,0.0089461924508214,0.4844449460506439,0.01582251861691475,0.06369578838348389,0.43603673577308655
What are the implications of #Russia's invasion of #Ukraine for SE Asia? A short 🧵:,0.3419835567474365,0.6435672044754028,0.01444925181567669,0.3802146911621094,0.04343291372060776,0.24900349974632263,0.327348917722702
"#Russia’s #brutal #military #campaign in #Ukraine has not been accompanied so far by the sort of #cyberwar many experts expected the invasion be accompanied by dramatic #hacks #shuttingoff #power, #jamming @glenbenjamin @LANINFOTECH #besafe #BeCyberSmart 
https://t.co/XsYK6c2lBp https://t.co/mHjlu17sUn",0.5741093158721924,0.3952442705631256,0.030646424740552902,0.9031711220741272,0.015042182058095932,0.02522474341094494,0.056561991572380066
"The latest commentary from @CeteraIM discusses the war in Ukraine's impact on global growth, energy and the Fed. Click here to read more:  #Ukraine #Russia https://t.co/wLyUjsfhba https://t.co/RCvRJhYeub",0.1235419288277626,0.8127901554107666,0.06366788595914841,0.09539627283811569,0.30915793776512146,0.4913952350616455,0.10405054688453674
"The only “breakaway region” the world sees is the one that’s happening between Putin’s ears.

#PutinWarCriminal #UkraineRussianWar #StandWithUkraine️ https://t.co/XGtsn04QRo",0.5679439306259155,0.4024486243724823,0.029607463628053665,0.8790366649627686,0.016402631998062134,0.05147218704223633,0.05308847874403
"“We don’t need much,” said one of the million-plus Ukrainians fleeing their homeland. “A warm corner is enough.” 

A WARM CORNER IS ENOUGH!

https://t.co/gsxE0eM0nn @NatGeo @anastasiatl @davidemonteleo @EveConant #Ukraine",0.34514957666397095,0.5116667151451111,0.14318373799324036,0.1501777321100235,0.17235946655273438,0.45749807357788086,0.21996472775936127
"#TankMetaverse receives hundreds of appeals from #Ukraine 🇺🇦

We’re participating various fundraising campaign to support Ukrainians. You can support us at least reposting!

Stay with us! 
Full ann &amp; requisites 👉🏻 https://t.co/hcWDHZt2wZ

#nowar #SupportUkraine #HelpUkraine https://t.co/T41sfdkAxJ",0.006258530542254448,0.30011191964149475,0.6936295628547668,0.08619658648967743,0.40531373023986816,0.4579208493232727,0.050568901002407074
"#Prague tonight, during #Zelenskyy’s video link address to European cities.

Freedom, EU solidarity and peace. 

Unbreakable, unshakable, and utterly beautiful.  
🇪🇺🤝🇺🇦
#StandWithUkraine️ #StopPutin https://t.co/qZ422nKaml",0.02418443188071251,0.23151728510856628,0.7442982792854309,0.022793054580688477,0.8950514793395996,0.06485140323638916,0.017304060980677605
Friend just booked Airbnb apartment in Kyiv ( that clearly he will never go to ) as Airbnb have waved their commission. There are lots of different ways to help / donate but this is one more #kyiv #Ukraine https://t.co/P4v7ptsj3w,0.022620875388383865,0.2932715117931366,0.6841076612472534,0.07224338501691818,0.41651979088783264,0.43440723419189453,0.07682953774929047
"Fuck #Putin 
Little man is scared now to have to go to this extent… https://t.co/Ui9Cgvu0gG",0.9266282320022583,0.06734314560890198,0.006028643809258938,0.9197996854782104,0.009983806870877743,0.01236726250499487,0.0578492172062397
"@erykmedykowski Support Ukraine: Buy the #NFT and Help People in #Ukraine!
https://t.co/rF9BwV6Fgk",0.06879883259534836,0.7164689898490906,0.21473219990730286,0.1762656420469284,0.2018265724182129,0.5024115443229675,0.11949619650840759
"🧵Many in #Ukraine are calling for a no fly zone. Previously, I've viewed this as risking nuclear war. Now, I think it would make sense to use NATO troops to secure the Western half of Ukraine and establish a no-fly zone there.",0.35541871190071106,0.5962768793106079,0.04830441623926163,0.6292238235473633,0.01576460339128971,0.25977498292922974,0.09523654729127884
"#Germany
#Putin told #Scholz that #Russia is open to dialogue with everyone who wants peace in #Ukraine, but subject to: 

— neutral and non-nuclear status
— demilitarization
— denazification
— recognition of Rus Crimea
— recognition of DPR/LPR

These terms are non-negotiable.",0.16026492416858673,0.7544098496437073,0.08532523363828659,0.7753100991249084,0.018705248832702637,0.10779652744531631,0.09818807244300842
"⚡️ Bellingcat investigator Christo Grozev says that #Russia has resources left for the war until Sunday, after which they will collapse.

Also next week, Russia is facing sanctions, the scale of which “we have not seen before”, and they will also affect Putin",0.527373194694519,0.44548270106315613,0.02714412473142147,0.7527303695678711,0.01606525480747223,0.0792534276843071,0.15195100009441376
@johncardillo We are paying for the bombs that fall on #Ukraine.,0.852769136428833,0.1405765861272812,0.006654375698417425,0.8233226537704468,0.008832136169075966,0.04653684422373772,0.12130843102931976
"Wondering how donations to our #Ukraine appeal will be spent? 

Here are just a few examples of the many ways you could help people in need ⬇️

To donate, click here: https://t.co/YJ7OiAXFJ7 https://t.co/VDRjPYtz4T",0.019730674102902412,0.5708200931549072,0.40944918990135193,0.0306918453425169,0.08351881802082062,0.8152645826339722,0.07052472978830338
"Let's not forget Alexei Navalny, who remains imprisoned in Russia under false charges by Putin, for being his outspoken critic &amp; the opposition leader. When many remained silent, this man risked his life &amp; he's still in danger! #freeNavalny #UkraineInvasion #Ukriane #SlavaUkraini https://t.co/mI8fUGz4ne",0.8037981390953064,0.18604114651679993,0.010160718113183975,0.5764050483703613,0.010064484551548958,0.05467641353607178,0.3588540554046631
"A #Ukrainian soldier rescued a baby. This child is lucky, it is alive. But other 28 children were killed by #Russian troops. https://t.co/cCBaTJ7cvi",0.5300326943397522,0.38418975472450256,0.08577758073806763,0.0497942715883255,0.053738195449113846,0.08959314972162247,0.8068743348121643
"#BREAKING: #Turkish intel reports that #Russia is transferring the Wagner gang and Assad-controlled mercenaries from #Syria to #Ukraine. 

First, they are delivered to the air base in Erebuni in #Armenia. Further to Mozdok, and to Ukraine. 

Thus, in fact, Armenia enters the war!",0.6081236004829407,0.3738093078136444,0.018067069351673126,0.8079506158828735,0.06305093318223953,0.06118221580982208,0.06781619042158127
Let Russians know what happens in #Ukraine🇺🇦. Send them text message via https://t.co/L4hhAZ77xj Tear down the wall of Russian propaganda and censorship! Let them know the truth. Let them know the power of the free world! https://t.co/NjR750AI6O,0.32099103927612305,0.5876544117927551,0.091354601085186,0.7506356835365295,0.020582344383001328,0.19531118869781494,0.033470794558525085
"Defending #Taiwan is defending #America. After the chaotic withdrawal from #Afghanistan and #Russia’s invasion of #Ukraine, Taiwan is the test of American credibility. @mikepompeo https://t.co/S0Jzji1MF0",0.2928323745727539,0.6354556679725647,0.07171197235584259,0.6333524584770203,0.0229946281760931,0.2653270661830902,0.07832588255405426
The US Embassy in #Ukraine has just deleted from its website all documents about 11 Pentagon-funded biolaboratories in Ukraine. I have published all these documents (now deleted by the Embassy) here https://t.co/Odc0ermmZe and in the thread below https://t.co/benFmDwguI,0.44993606209754944,0.5231258273124695,0.026938118040561676,0.6249542832374573,0.019190091639757156,0.04632769897580147,0.3095279037952423
"Please pray for &amp; follow Sr Augustina OSB
@osb_sister as she gives updates on the people of #Ukraine &amp; the plight of her fellow #Benedictines.

Our Lady, #QueenofPeace...
#StJoseph...
#StBenedict, patron of #Europe... pray for them.

#PrayerForUkraine #Prayer
#FollowFriday
#FF https://t.co/1hWCAuDCsL",0.021985942497849464,0.5607388019561768,0.41727522015571594,0.0319574773311615,0.15684477984905243,0.6847313642501831,0.12646642327308655
"A #Ukrainian soldier rescued a baby. This child is lucky, it is alive. But other 28 children were killed by #Russian troops. https://t.co/cCBaTJ7cvi",0.530032753944397,0.3841896951198578,0.08577757328748703,0.0497942715883255,0.053738195449113846,0.08959314972162247,0.8068743348121643
@IAPonomarenko Milwaukee stands with Ukraine. I saw three Ukrainian flags on houses in my neighborhood this morning. Stay strong. #SlavaUkraini https://t.co/BArabjh14u,0.0264202319085598,0.4226895868778229,0.5508902072906494,0.06755733489990234,0.08007116615772247,0.7760374546051025,0.07633409649133682
"Everyone at BioWare is deeply concerned about the situation unfolding in #Ukraine. Our thoughts are with our friends, fans and partners in the area, and everybody effected by these tragic events. https://t.co/pOg3hN6jEp",0.5230962038040161,0.41374263167381287,0.06316124647855759,0.017178311944007874,0.006142213940620422,0.022066595032811165,0.9546128511428833
"#NATO refuses to implement a no fly zone over #Ukraine. 

Zelensky tells them exactly how he feels about this decision in the #UkraineRussianWar : “Every person who dies from today will die because of you.""

Do you agree with Zelensky? Does #NATO bear responsibility?
#FreshWords",0.8396213054656982,0.15287169814109802,0.007506954483687878,0.8679955005645752,0.008279272355139256,0.050614628940820694,0.07311064004898071
"Did you know that almost 90 per cent of students who clear #NEET cannot get an #MBBS seat in India? I explain the data here. Probably now we know why so many go to countries like #Ukraine to study 

https://t.co/xfVauQyHj7",0.6205262541770935,0.3554441034793854,0.024029674008488655,0.14119544625282288,0.044404733926057816,0.17042379081249237,0.643976092338562
"If you are prepared to fire artillery at a nuclear power plant, you are prepared to do almost anything #Zaporizhzhia #Ukraine #Russia",0.47555282711982727,0.48121172189712524,0.04323551431298256,0.8400653600692749,0.039687130600214005,0.09343938529491425,0.0268081221729517
❗️Samsung suspends the supply of phones and chips to the #Russian Federation,0.4740126132965088,0.508105993270874,0.017881399020552635,0.8120439648628235,0.012295794673264027,0.023314623162150383,0.15234564244747162
From Czech with love and support 🇨🇿🇺🇦❤️ #Ukraine #PutinWarCrimes https://t.co/4wEB5r56bO,0.013835081830620766,0.18333794176578522,0.8028269410133362,0.16926884651184082,0.5390551686286926,0.1683661937713623,0.12330984324216843
"Sheer hypocrisy at the United Nations
No one is talking about evacuation of African and Indian Students being discriminated and brutalized in #Ukraine 
@antonioguterres silent on the sufferings of foreign students trapped in Ukraine.
All attention is instead one sided.",0.9158406853675842,0.08010981231927872,0.004049496725201607,0.8095998167991638,0.006706580985337496,0.024792322888970375,0.158901184797287
"This is a bad decision that should be reversed. #Russia is killing civilians, including children. It is attacking nuclear facilities and threatening #nuclearwar. Pushback on every possible front is critical. Replace these Russian pianists with #Ukranians or other #Europeans. https://t.co/F5MNoHNQyY",0.9524422287940979,0.044818468391895294,0.002739401999861002,0.9231271743774414,0.006616686470806599,0.029536431655287743,0.04071979224681854
"Today, Canada and 44 @OSCE states have invoked the Moscow Mechanism to deliver a clear message to President Putin – we will hold you accountable for your unjustifiable aggression against #Ukraine.
 
Read the joint statement:
https://t.co/w1Ih2tje3z https://t.co/X2jm3nKTjQ",0.5412052869796753,0.4331868886947632,0.025607824325561523,0.9237259030342102,0.008777554146945477,0.045832935720682144,0.021663736552000046
